Station,Drainage,State,County,Quad,Reach,RM_Start,Locality,UTM_Zone,UTM_Easting,UTM_Northing,Date Collected,Sampling_Period,Secchi_Depth,Salinity_Min,Temp_Max,Air_Temp_Max,DO_Min,Conductivity_True,Conductivity_Specific,pH_Min,Station+Haul,Haul,Depletion #,Habitat,Debris?,Gear,Electrofishing?,Closed?,Effort_m^2,AFSorder,Family,Genus,Species,Species_Codes,"Length (SL,mm)",SumOfSPEC,SumOfREL,Stage,AgeClass,VIE Colors,VIE Locations,Projects
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-9,9,,SCRU,,regular,,,32,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,2,2,,,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-10,10,,SCSHRU,,regular,,,32.5,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,3,3,,,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-11,11,,SCSHRU,,regular,,,29.5,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,3,3,,,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-11,11,,SCSHRU,,regular,,,29.5,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,2,2,,,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-12,12,,SCRU,,regular,,,31.75,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,1,1,,,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-13,13,,SCRU,,regular,,,33.5,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,1,1,,,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-13,13,,SCRU,,regular,,,33.5,4,Leuciscidae,Rhinichthys,cataractae,RHICAT,,6,6,,,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-14,14,,SCSHRU,,regular,,,35,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-14,14,,SCSHRU,,regular,,,35,4,Leuciscidae,Rhinichthys,cataractae,RHICAT,,1,1,,,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-15,15,,SCSHPO,,regular,,,16.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,8,8,,,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-15,15,,SCSHPO,,regular,,,16.25,4,Leuciscidae,Hybognathus,amarus,HYBAMA,53,1,1,,1,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-15,15,,SCSHPO,,regular,,,16.25,4,Leuciscidae,Hybognathus,amarus,HYBAMA,54,1,1,,1,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-15,15,,SCSHPO,,regular,,,16.25,4,Leuciscidae,Hybognathus,amarus,HYBAMA,59,1,1,,1,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-15,15,,SCSHPO,,regular,,,16.25,4,Leuciscidae,Hybognathus,amarus,HYBAMA,65,1,1,,2,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-15,15,,SCSHPO,,regular,,,16.25,4,Leuciscidae,Pimephales,promelas,PIMPRO,,2,2,,,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-15,15,,SCSHPO,,regular,,,16.25,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,5,5,,,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-16,16,,SCSHRU,,regular,,,33.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,12,12,,,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-16,16,,SCSHRU,,regular,,,33.75,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,4,4,,,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-17,17,,SCSHPO,,regular,,,19.25,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,2,2,,,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-18,18,,SCSHRU,,regular,,,32,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,4,4,,,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-18,18,,SCSHRU,,regular,,,32,4,Leuciscidae,Rhinichthys,cataractae,RHICAT,,3,3,,,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-19,19,,MCSHPO,,larval,,,4.7,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,2,2,,,,,1
RKD20-020,RIO GRANDE,NEW MEXICO,SANDOVAL,Bernalillo,Angostura,203.9,"Rio Grande, at US HWY 550 bridge crossing, Bernalillo.",13,358457,3909887,4/10/20,202004,16,0.15,13.4,21.0,7.25,236.,303.,8.56,RKD20-020-20,20,,MCSHPO,,larval,,,6.7,,,,,No Fish Collected,,,,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-1,1,,MCRU,,regular,,,29.25,,,,,No Fish Collected,,,,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-2,2,,MCRU,,regular,,,30.75,,,,,No Fish Collected,,,,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-3,3,,MCRU,,regular,,,31.25,,,,,No Fish Collected,,,,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-4,4,,MCRU,,regular,,,31,4,Leuciscidae,Hybognathus,amarus,HYBAMA,56,1,1,,1,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-4,4,,MCRU,,regular,,,31,4,Leuciscidae,Hybognathus,amarus,HYBAMA,57,2,2,,1,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-4,4,,MCRU,,regular,,,31,4,Leuciscidae,Hybognathus,amarus,HYBAMA,60,1,1,,1,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-5,5,,MCPO,,regular,,,19.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-5,5,,MCPO,,regular,,,19.25,4,Leuciscidae,Hybognathus,amarus,HYBAMA,56,2,2,,1,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-6,6,,MCSHRU,,regular,,,31,,,,,No Fish Collected,,,,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-7,7,,MCSHPO,,regular,,,21.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,12,12,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-8,8,,BW,,regular,,,22,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,21,21,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-8,8,,BW,,regular,,,22,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,2,2,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-9,9,,SCSHRU,,regular,,,30.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-9,9,,SCSHRU,,regular,,,30.75,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,1,1,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-10,10,,SCSHRU,,regular,,,36.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-11,11,,SCSHRU,,regular,,,32.75,,,,,No Fish Collected,,,,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-12,12,,SCSHRU,,regular,,,35.25,,,,,No Fish Collected,,,,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-13,13,,SCSHRU,,regular,,,30.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-14,14,,SCSHRU,,regular,,,33,4,Leuciscidae,Hybognathus,amarus,HYBAMA,57,1,1,,1,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-15,15,,SCSHPO,,regular,,,19.25,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,1,1,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-16,16,,SCSHPO,,regular,,,18.25,,,,,No Fish Collected,,,,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-17,17,,MCPLPO,,regular,,,20.5,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-18,18,,MCSHRU,,regular,,,31.25,,,,,No Fish Collected,,,,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-19,19,,BW,,larval,,,6,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,2,2,,,,,1
RKD20-021,RIO GRANDE,NEW MEXICO,SOCORRO,Lemitar,San Acacia,106.3,"Rio Grande, ca. 2.1 mi upstream of Pueblitos Rd. bridge crossing, Lemitar.",13,326666,3780246,4/2/20,202004,11,0.19,16.1,17.0,6.7,331.,399.,8.34,RKD20-021-20,20,,MCSHPO,,larval,,,5.8,,,,,No Fish Collected,,,,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-1,1,,MCPLPO,,regular,,,18.25,,,,,No Fish Collected,,,,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-2,2,,MCSHPO,,regular,,,18.25,4,Leuciscidae,Hybognathus,amarus,HYBAMA,57,1,1,,1,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-3,3,,MCPO,,regular,,,16.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,23,23,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-3,3,,MCPO,,regular,,,16.75,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,3,3,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-4,4,,MCPO,,regular,,,17.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-5,5,,MCRU,,regular,,,31.25,4,Leuciscidae,Hybognathus,amarus,HYBAMA,64,1,1,,2,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-6,6,,MCRU,,regular,,,29.75,,,,,No Fish Collected,,,,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-7,7,,MCRU,,regular,,,30.75,,,,,No Fish Collected,,,,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-8,8,,MCRU,,regular,,,31.5,,,,,No Fish Collected,,,,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-9,9,,MCSHRU,,regular,,,27.25,3,Cyprinidae,Cyprinus,carpio,CYPCAR,,1,1,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-10,10,,MCSHRU,,regular,,,29.5,,,,,No Fish Collected,,,,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-11,11,,BW,,regular,,,17.5,3,Cyprinidae,Cyprinus,carpio,CYPCAR,,1,1,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-11,11,,BW,,regular,,,17.5,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,128,128,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-12,12,,MCSHPO,,regular,,,18.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,14,14,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-12,12,,MCSHPO,,regular,,,18.75,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,2,2,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-12,12,,MCSHPO,,regular,,,18.75,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,2,2,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-12,12,,MCSHPO,,regular,,,18.75,9,Poeciliidae,Gambusia,affinis,GAMAFF,,2,2,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-13,13,,MCSHRU,,regular,,,30.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,12,12,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-13,13,,MCSHRU,,regular,,,30.25,4,Leuciscidae,Rhinichthys,cataractae,RHICAT,,1,1,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-13,13,,MCSHRU,,regular,,,30.25,9,Poeciliidae,Gambusia,affinis,GAMAFF,,4,4,,,,,1
RKD20-022,RIO GRANDE,NEW MEXICO,SOCORRO,La Joya,Isleta,120.,"Rio Grande, ca. 1.4 mi upstream of the Rio Salado confluence, San Acacia.",13,330550,3795050,4/3/20,202004,12,0.27,13.6,24.0,6.9,430.,549.,8.31,RKD20-022-14,14,,MCSHRU,,regular,,,29.5,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,10,10,,,,,1
